file	source	target	ratio
socialism_pets__SKZZDMFQOZ.txt	350	425	1.2142857142857142
socialism_philosophy__SERPPCEWKY.txt	405	483	1.1925925925925926
socialism_science__QGIKYKIFHM.txt	435	521	1.1977011494252874
socialism_science__RHXXLLEJLP.txt	324	407	1.2561728395061729
socialism_slavery__LMXRBOCEJW.txt	304	385	1.2664473684210527
socialism_slavery__PJFEUDGEAT.txt	374	453	1.2112299465240641
socialism_weather__YSFCMEVGUU.txt	355	457	1.287323943661972
spirituality_climate__VUZQSEKYVL.txt	421	521	1.2375296912114013
spirituality_fascism__HVBJETGBSK.txt	277	348	1.256317689530686
spirituality_literature__WPQLGVLCGO.txt	332	470	1.4156626506024097
spirituality_philosophy__HZVLXCHMTO.txt	336	416	1.2380952380952381
spirituality_technology__LLHQCRUSCH.txt	417	509	1.2206235011990407
spirituality_traveling__WZMJLRLZPT.txt	362	501	1.3839779005524862
sports_fascism__DCFRXAXOXM.txt	376	472	1.2553191489361701
sports_fascism__QZADUQRYOM.txt	278	352	1.2661870503597121
sports_fascism__ZEEBKUCZDL.txt	398	475	1.193467336683417
sports_history__YSYSKHQFPF.txt	486	615	1.2654320987654322
sports_literature__OUIHLTVZUP.txt	291	368	1.2646048109965635
sports_religion__EBJEQUDSXY.txt	318	384	1.2075471698113207
sports_repressions__CRYMYIJRHP.txt	405	508	1.254320987654321
technology_animals__HEMDQZBTLS.txt	381	463	1.2152230971128608
technology_animals__KPCBWCDING.txt	345	443	1.2840579710144928
technology_autocracy__KHYOIERAWJ.txt	336	400	1.1904761904761905
technology_autocracy__KNJZYNHRZZ.txt	346	434	1.254335260115607
technology_autocracy__QIBLSJGMHF.txt	381	444	1.1653543307086613
technology_capitalism__QVFEYOPKIX.txt	360	421	1.1694444444444445
technology_culture__KLMZSDRVGH.txt	409	516	1.2616136919315404
technology_finances__UZZJCVFSCW.txt	347	408	1.175792507204611
technology_history__TWYSIEGWIH.txt	309	366	1.1844660194174756
technology_music__HTFXCGRGFU.txt	338	391	1.1568047337278107
technology_pets__EMLWSQUOJU.txt	343	399	1.163265306122449
technology_science__RTRKLPCFHM.txt	309	394	1.2750809061488673
technology_socialism__CEYGFVXQLW.txt	326	384	1.177914110429448
technology_spirituality__JRGEMLXMXG.txt	459	587	1.2788671023965141
traveling_animals__FGCOLYRBYY.txt	321	391	1.2180685358255452
traveling_animals__IJSPCTJFNK.txt	339	416	1.2271386430678466
traveling_culture__IWWIACCSPP.txt	280	394	1.4071428571428573
traveling_democracy__DVRTJVIPOX.txt	383	470	1.227154046997389
traveling_democracy__PVTTPBULTE.txt	392	483	1.2321428571428572
traveling_forests__FHRBXEABRI.txt	317	487	1.5362776025236593
traveling_history__GTVNMXKFQO.txt	275	376	1.3672727272727272
traveling_philosophy__KSUZZZLQWG.txt	403	539	1.337468982630273
traveling_politics__CHWZNKNFBH.txt	372	426	1.1451612903225807
traveling_rural_life__SHBQEWAQOY.txt	325	412	1.2676923076923077
traveling_science__AXRPDEJOTB.txt	502	666	1.3266932270916334
traveling_science__RLXWMYHDZM.txt	459	550	1.198257080610022
traveling_technology__ASPLFDEHGO.txt	336	386	1.1488095238095237
traveling_technology__HCCPIJATWE.txt	325	384	1.1815384615384616
traveling_tyranny__QLSUIEDRXX.txt	343	451	1.314868804664723
tyranny_archeology__GJROENVJDY.txt	351	428	1.2193732193732194
tyranny_art__YNQCSOLRGY.txt	384	508	1.3229166666666667
tyranny_autocracy__ZBXNJDQXWV.txt	389	485	1.2467866323907455
tyranny_capitalism__SABALYCFCP.txt	343	437	1.2740524781341107
tyranny_ethics__LWVEXRUHZA.txt	351	378	1.0769230769230769
tyranny_pets__KVLNEAOZVL.txt	305	365	1.1967213114754098
tyranny_pets__SIONXVBIKZ.txt	333	378	1.135135135135135
tyranny_politics__BQWQUKPFRE.txt	366	459	1.2540983606557377
tyranny_religion__LJPRYREXLC.txt	293	379	1.2935153583617747
tyranny_rural_life__VDJGLFYYGT.txt	344	481	1.3982558139534884
tyranny_science__JUKBSEXSEO.txt	380	493	1.2973684210526315
tyranny_socialism__TNTFAUCDUN.txt	459	547	1.1917211328976034
tyranny_sports__HJAOONLMJI.txt	342	467	1.3654970760233918
tyranny_weather__AXHZBDTSYS.txt	434	624	1.4377880184331797
urban_life_animals__NLJVECBQAZ.txt	317	353	1.113564668769716
urban_life_forests__EKXXQJWLIR.txt	335	415	1.2388059701492538
urban_life_history__SKQSZHUWHP.txt	295	398	1.3491525423728814
urban_life_mortgage__LCGRHTFVXI.txt	334	404	1.2095808383233533
urban_life_music__EIPAUGVNVU.txt	265	322	1.2150943396226415
urban_life_oceans__JVFADVYOQH.txt	323	432	1.3374613003095974
urban_life_oceans__ZDEEVWUIUW.txt	405	474	1.1703703703703703
urban_life_philosophy__UMGPHVWNMD.txt	358	432	1.2067039106145252
urban_life_programming__GPCQFEUEKH.txt	317	369	1.16403785488959
urban_life_programming__VUFZKXQQEI.txt	361	449	1.2437673130193905
urban_life_slavery__AZHMNEMFMJ.txt	331	400	1.2084592145015105
urban_life_slavery__OUSTYJUNYI.txt	303	373	1.231023102310231
urban_life_spirituality__GJJTHEQZNT.txt	351	421	1.1994301994301995
urban_life_spirituality__ZSLPLSJOBX.txt	351	429	1.2222222222222223
weather_animals__EJLJRNFTNG.txt	329	343	1.0425531914893618
weather_archeology__JUWSOKJOOB.txt	299	344	1.1505016722408026
weather_economy__FWUNYNQEZF.txt	390	456	1.1692307692307693
weather_finances__EVNLIDTUMX.txt	377	390	1.0344827586206897
weather_humanities__RTHFDRKRSD.txt	333	370	1.1111111111111112
weather_humanities__VDIEFTXEYW.txt	363	405	1.115702479338843
weather_literature__EOAOUDWFJK.txt	416	594	1.4278846153846154
weather_pets__KCXBDAQHPO.txt	391	454	1.1611253196930946
weather_programming__RZQPWMRXHK.txt	317	378	1.1924290220820188
weather_religion__AQUTVOXDJA.txt	348	445	1.278735632183908
weather_spirituality__AINURADMSQ.txt	317	443	1.3974763406940063
weather_sports__KJNIJUWOHU.txt	468	493	1.0534188034188035
weather_technology__XCWCWIBKZQ.txt	372	425	1.14247311827957
weather_tyranny__KIQKPKPVNH.txt	393	536	1.3638676844783715
weather_urban_life__NWFPDGDMGU.txt	312	367	1.1762820512820513
